drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
bepridil,0,2465,0.6371,NA,NA,NA,NA,2725,1.125,1894,1.511,NA,NA,158.2,0.8873
bepridil,0,1809,0.9298,NA,NA,NA,NA,2782,1.041,1533,1.412,NA,NA,123.5,0.7175
bepridil,0,2401,0.7,NA,NA,NA,NA,2575,1.37,1651,1.563,NA,NA,161.4,1.067
bepridil,0,2639,0.8996,NA,NA,NA,NA,2663,1.38,1472,1.307,NA,NA,137.1,0.8714
bepridil,0,3580,0.5664,NA,NA,NA,NA,2815,1.216,1673,1.755,NA,NA,118.6,1.008
bepridil,0,4214,0.5179,NA,NA,NA,NA,2986,1.064,1848,1.579,NA,NA,138.3,1.325
bepridil,0,2763,0.7378,NA,NA,NA,NA,3200,0.9474,1732,1.386,NA,NA,151,0.8131
bepridil,0,2632,0.6551,NA,NA,NA,NA,2658,0.9173,1827,1.318,NA,NA,228.7,1.413
bepridil,0,2354,0.6458,NA,NA,NA,NA,2804,1.209,1647,1.598,NA,NA,153.8,1.244
bepridil,0,3453,0.4506,NA,NA,NA,NA,3002,1.395,1651,1.577,NA,NA,187.3,0.4937
bepridil,0,2410,0.6119,NA,NA,NA,NA,3572,0.8656,1735,1.351,NA,NA,266.7,1.103
bepridil,0,2448,0.886,NA,NA,NA,NA,3159,1.231,1756,1.445,NA,NA,265.7,0.6537
bepridil,0,2448,0.7164,NA,NA,NA,NA,2935,1.583,1591,1.894,NA,NA,163.6,0.8111
bepridil,0,4125,0.4835,NA,NA,NA,NA,2606,1.164,1693,1.589,NA,NA,154.4,1.028
bepridil,0,4341,0.5862,NA,NA,NA,NA,2454,1.319,1889,1.307,NA,NA,161.3,1.246
bepridil,0,3436,0.6334,NA,NA,NA,NA,2429,0.9985,1865,1.474,NA,NA,108.7,1.138
bepridil,0,2020,0.9872,NA,NA,NA,NA,3121,1.111,1955,1.511,NA,NA,95.2,1.266
bepridil,0,2492,0.9214,NA,NA,NA,NA,3209,0.9447,1860,1.598,NA,NA,230.6,0.6361
bepridil,0,2675,0.5241,NA,NA,NA,NA,3014,0.9568,1656,1.395,NA,NA,163.7,0.7126
bepridil,0,3941,0.524,NA,NA,NA,NA,3113,1.182,1730,1.351,NA,NA,97.01,1.37
bepridil,0,2064,0.919,NA,NA,NA,NA,3713,0.8736,1823,1.323,NA,NA,121.3,1.275
bepridil,0,3495,0.5199,NA,NA,NA,NA,3384,1.249,1822,1.33,NA,NA,133.4,0.8025
bepridil,0,2862,0.5226,NA,NA,NA,NA,3851,0.9356,1785,1.361,NA,NA,142.1,1.012
bepridil,0,3190,0.7867,NA,NA,NA,NA,3392,1.509,1746,1.533,NA,NA,121.4,0.6458
bepridil,0,2902,0.6903,NA,NA,NA,NA,2799,1.216,1631,1.171,NA,NA,104.6,0.8488
bepridil,0,2199,0.6626,NA,NA,NA,NA,3487,0.8433,1853,1.23,NA,NA,126.6,0.7844
bepridil,0,3545,0.9181,NA,NA,NA,NA,3088,0.969,1954,1.522,NA,NA,136.4,0.8007
bepridil,0,2593,0.8659,NA,NA,NA,NA,2771,1.182,1888,1.381,NA,NA,104.5,0.8109
bepridil,0,2971,0.6902,NA,NA,NA,NA,3205,1.071,1895,1.259,NA,NA,112.7,0.9581
bepridil,0,3568,0.492,NA,NA,NA,NA,3405,1.101,1864,1.241,NA,NA,162.4,0.8215
bepridil,0,2568,0.7415,NA,NA,NA,NA,2658,1.775,1690,1.438,NA,NA,145.1,0.819
bepridil,0,1975,0.8301,NA,NA,NA,NA,3393,0.9786,1708,1.413,NA,NA,173.2,0.7998
bepridil,0,3286,0.6147,NA,NA,NA,NA,2598,1.163,1713,1.347,NA,NA,119.8,1.054
bepridil,0,2115,0.7265,NA,NA,NA,NA,2526,1.451,2060,1.169,NA,NA,140,0.7076
bepridil,0,7612,0.4332,NA,NA,NA,NA,2436,1.418,1774,1.221,NA,NA,114.5,0.7569
bepridil,0,5690,0.4194,NA,NA,NA,NA,2960,1.65,2328,1.391,NA,NA,111.5,0.5246
